id,store_id,order_date,payment
4846,41,2020-01-11,1911
4847,65,2020-01-02,276
4848,53,2020-01-14,1077
4849,68,2020-01-07,2191
4850,32,2020-01-12,1344
4851,77,2020-01-03,2110
4852,7,2020-01-12,1630
4853,11,2020-01-13,1516
4854,30,2020-01-11,1395
4855,38,2020-01-12,144
4856,94,2020-01-05,2160
4857,7,2020-01-11,845
4858,67,2020-01-11,162
4859,58,2020-01-02,2008
4860,35,2020-01-14,1185
4861,31,2020-01-01,3577
4862,64,2020-01-10,556
4863,18,2020-01-10,1844
4864,91,2020-01-03,1170
4865,64,2020-01-04,99
4866,82,2020-01-01,748
4867,54,2020-01-09,693
4868,37,2020-01-11,1917
4869,29,2020-01-02,264
4870,56,2020-01-12,3303
4871,9,2020-01-01,384
4872,85,2020-01-01,1508
4873,1,2020-01-11,2453
4874,56,2020-01-01,2156
4875,45,2020-01-08,1898
4876,13,2020-01-01,558
4877,47,2020-01-12,988
4878,62,2020-01-12,506
4879,43,2020-01-01,656
4880,31,2020-01-05,1388
4881,21,2020-01-10,342
4882,49,2020-01-06,828
4883,17,2020-01-03,2830
4884,56,2020-01-06,1086
4885,55,2020-01-05,1210
4886,19,2020-01-01,1274
4887,6,2020-01-08,2484
4888,73,2020-01-06,2753
4889,33,2020-01-12,2769
4890,92,2020-01-13,1210
4891,96,2020-01-08,166
4892,61,2020-01-12,791
4893,31,2020-01-06,270
4894,82,2020-01-14,1734
4895,7,2020-01-02,378
4896,73,2020-01-11,2820
4897,42,2020-01-10,598
4898,12,2020-01-12,1343
4899,83,2020-01-08,1850
4900,64,2020-01-13,446
4901,57,2020-01-02,72
4902,44,2020-01-08,2263
4903,40,2020-01-05,133
4904,8,2020-01-05,117
4905,98,2020-01-01,1402
4906,63,2020-01-03,2646
4907,6,2020-01-14,666
4908,84,2020-01-02,920
4909,43,2020-01-10,1512
4910,61,2020-01-02,1328
4911,48,2020-01-06,1011
4912,13,2020-01-08,1805
4913,58,2020-01-13,1593
4914,38,2020-01-14,1137
4915,10,2020-01-08,96
4916,94,2020-01-13,1149
4917,60,2020-01-12,946
4918,5,2020-01-11,2861
4919,82,2020-01-07,2262
4920,99,2020-01-07,1026
4921,43,2020-01-04,2405
4922,29,2020-01-06,1641
4923,58,2020-01-12,716
4924,33,2020-01-14,1094
4925,60,2020-01-11,2421
4926,30,2020-01-02,692
4927,52,2020-01-11,1346
4928,92,2020-01-11,1278
4929,80,2020-01-08,4643
4930,2,2020-01-08,998
4931,20,2020-01-10,2416
4932,54,2020-01-13,436
4933,99,2020-01-13,2256
4934,40,2020-01-01,1582
4935,81,2020-01-12,4612
4936,62,2020-01-05,2586
4937,53,2020-01-13,527
4938,54,2020-01-06,120
4939,61,2020-01-08,2111
4940,65,2020-01-13,4012
4941,58,2020-01-09,476
4942,73,2020-01-14,2466
4943,19,2020-01-09,968
4944,31,2020-01-02,1701
4945,47,2020-01-10,783
4946,47,2020-01-08,2346
4947,54,2020-01-14,2035
4948,90,2020-01-05,2098
4949,69,2020-01-04,1639
4950,80,2020-01-11,1595
4951,73,2020-01-14,516
4952,10,2020-01-14,241
4953,80,2020-01-04,3566
4954,69,2020-01-03,224
4955,5,2020-01-08,16
4956,97,2020-01-09,2555
4957,30,2020-01-01,906
4958,93,2020-01-07,3596
4959,70,2020-01-05,1941
4960,56,2020-01-04,284
4961,73,2020-01-10,2120
4962,55,2020-01-12,2546
4963,37,2020-01-01,2210
4964,9,2020-01-01,1585
4965,89,2020-01-01,1625
4966,6,2020-01-11,94
4967,99,2020-01-14,1700
4968,56,2020-01-14,2966
4969,45,2020-01-14,1710
4970,56,2020-01-03,1197
4971,82,2020-01-05,340
4972,48,2020-01-07,1774
4973,57,2020-01-02,1144
4974,33,2020-01-05,1064
4975,60,2020-01-13,2366
4976,17,2020-01-04,1412
4977,84,2020-01-05,2754
4978,40,2020-01-01,2571
4979,40,2020-01-02,1628
4980,90,2020-01-03,660
4981,65,2020-01-14,3670
4982,76,2020-01-08,607
4983,90,2020-01-03,3624
4984,36,2020-01-08,360
4985,58,2020-01-12,740
4986,27,2020-01-11,1390
4987,89,2020-01-06,798
4988,9,2020-01-14,1425
4989,100,2020-01-08,950
4990,1,2020-01-06,333
4991,28,2020-01-07,2746
4992,25,2020-01-03,1046
4993,93,2020-01-10,1276
4994,44,2020-01-13,2126
4995,2,2020-01-11,1782
4996,12,2020-01-10,1868
4997,90,2020-01-06,2091
4998,29,2020-01-05,3488
4999,57,2020-01-13,1938
5000,15,2020-01-08,1844
